"","id","CRIMETYPE"
"45963",193676,"BTFV"
"45964",181444,"BTFV"
"45965",204817,"BTFV"
"45966",214281,"BTFV"
"45967",58168,"BTFV"
"45968",110982,"BTFV"
"45969",8324,"BTFV"
"45970",218624,"BTFV"
"45971",62721,"BTFV"
"45972",142688,"BTFV"
"45973",64906,"BTFV"
"45974",33586,"BURG"
"45975",89195,"BURG"
"45976",44462,"BURG"
"45977",29304,"BTFV"
"45978",63273,"BTFV"
"45979",41243,"BURG"
"45980",61128,"BTFV"
"45981",174732,"BTFV"
"45982",177672,"BTFV"
"45983",170267,"BTFV"
"45984",237618,"BTFV"
"45985",216948,"BTFV"
"45986",153292,"BTFV"
"45987",122402,"BTFV"
"45988",31464,"BTFV"
"45989",227555,"BTFV"
"45990",23031,"BTFV"
"45991",237190,"BTFV"
"45992",125741,"BTFV"
"45993",173920,"BTFV"
"45994",175726,"BTFV"
"45995",82329,"BTFV"
"45996",19364,"BTFV"
"45997",31617,"BTFV"
"45998",27020,"BTFV"
"45999",54048,"BTFV"
"46000",158316,"BTFV"
"46001",128089,"BTFV"
"46002",200877,"BTFV"
"46003",182532,"BTFV"
"46004",87561,"BURG"
"46005",20915,"BTFV"
"46006",191296,"BTFV"
"46007",124233,"BTFV"
"46008",107180,"BTFV"
"46009",187272,"BTFV"
"46010",189161,"BTFV"
"46011",208188,"BTFV"
"46012",134475,"BURG"
"46013",31394,"BTFV"
"46014",226378,"BTFV"
"46015",210732,"BTFV"
"46016",26292,"BTFV"
"46017",191484,"BTFV"
"46018",84402,"BURG"
"46019",208813,"BTFV"
"46020",156726,"BTFV"
"46021",145214,"BTFV"
"46022",180631,"BTFV"
"46023",96428,"BTFV"
"46024",63475,"BTFV"
"46025",193623,"BTFV"
"46026",11880,"BTFV"
"46027",163966,"BTFV"
"46028",607,"BTFV"
"46029",85999,"BURG"
"46030",238281,"BTFV"
"46031",119000,"BTFV"
"46032",226958,"BTFV"
"46033",110728,"BTFV"
"46034",126466,"BTFV"
"46035",163316,"BTFV"
"46036",21345,"BTFV"
"46037",174234,"BTFV"
"46038",153589,"BTFV"
"46039",65815,"BTFV"
"46040",168727,"BTFV"
"46041",231141,"BTFV"
"46042",6586,"BTFV"
"46043",112105,"BTFV"
"46044",171234,"BTFV"
"46045",137325,"BTFV"
"46046",189444,"BTFV"
"46047",78354,"BTFV"
"46048",45071,"BURG"
"46049",201246,"BTFV"
"46050",168828,"BTFV"
"46051",49044,"BTFV"
"46052",41689,"BURG"
"46053",124490,"BTFV"
"46054",96402,"BTFV"
"46055",84792,"BTFV"
"46056",198558,"BTFV"
"46057",95294,"BTFV"
"46058",239113,"BTFV"
"46059",226612,"BTFV"
"46060",217056,"BTFV"
"46061",128163,"BTFV"
"46062",1122,"BTFV"
"46063",208830,"BTFV"
"46064",216216,"BTFV"
"46065",151731,"BTFV"
"46066",89895,"BURG"
"46067",215010,"BTFV"
"46068",191298,"BTFV"
"46069",61002,"BTFV"
"46070",223292,"BTFV"
"46071",68007,"BTFV"
"46072",166835,"BTFV"
"46073",114014,"BTFV"
"46074",159976,"BTFV"
"46075",143584,"BTFV"
"46076",229958,"BTFV"
"46077",25003,"BTFV"
"46078",47040,"BURG"
"46079",187132,"BTFV"
"46080",239032,"BTFV"
"46081",83032,"BURG"
"46082",160513,"BTFV"
"46083",152850,"BTFV"
"46084",39872,"BURG"
"46085",234607,"BTFV"
"46086",11755,"BTFV"
"46087",159967,"BTFV"
"46088",64577,"BTFV"
"46089",144156,"BTFV"
"46090",172436,"BTFV"
"46091",1203,"BTFV"
"46092",154771,"BTFV"
"46093",7182,"BTFV"
"46094",33186,"BURG"
"46095",230765,"BTFV"
"46096",136411,"BTFV"
"46097",212349,"BTFV"
"46098",173048,"BTFV"
"46099",50820,"BTFV"
"46100",77831,"BTFV"
"46101",13255,"BTFV"
"46102",169579,"BTFV"
"46103",115390,"BTFV"
"46104",56254,"BTFV"
"46105",47928,"BTFV"
"46106",75988,"BTFV"
"46107",160805,"BTFV"
"46108",220505,"BTFV"
"46109",95946,"BTFV"
"46110",8459,"BTFV"
"46111",180361,"BTFV"
"46112",58475,"BTFV"
"46113",155109,"BTFV"
"46114",37859,"BURG"
"46115",107484,"BTFV"
"46116",126824,"BTFV"
"46117",145894,"BTFV"
"46118",148867,"BTFV"
"46119",113535,"BTFV"
"46120",85277,"BURG"
"46121",175063,"BTFV"
"46122",20663,"BTFV"
"46123",166080,"BTFV"
"46124",56506,"BTFV"
"46125",69709,"BTFV"
"46126",126883,"BTFV"
"46127",32483,"BURG"
"46128",209488,"BTFV"
"46129",125487,"BTFV"
"46130",125027,"BTFV"
"46131",16493,"BTFV"
"46132",59537,"BTFV"
"46133",24918,"BTFV"
"46134",128198,"BTFV"
"46135",178901,"BTFV"
"46136",181570,"BTFV"
"46137",88125,"BURG"
"46138",223107,"BTFV"
"46139",131743,"BTFV"
"46140",119475,"BTFV"
"46141",119792,"BTFV"
"46142",18670,"BTFV"
"46143",137291,"BTFV"
"46144",124164,"BTFV"
"46145",58153,"BTFV"
"46146",145199,"BTFV"
"46147",147129,"BTFV"
"46148",234930,"BTFV"
"46149",32406,"BURG"
"46150",165336,"BTFV"
"46151",202343,"BTFV"
"46152",15966,"BTFV"
"46153",134014,"BURG"
"46154",141305,"BTFV"
"46155",34171,"BURG"
"46156",167985,"BTFV"
"46157",8034,"BTFV"
"46158",78788,"BTFV"
"46159",233873,"BTFV"
"46160",127077,"BTFV"
"46161",41275,"BURG"
"46162",169554,"BTFV"
"46163",103253,"BTFV"
"46164",173962,"BTFV"
"46165",205041,"BTFV"
"46166",6048,"BTFV"
"46167",121927,"BTFV"
"46168",126836,"BTFV"
"46169",54312,"BTFV"
"46170",226018,"BTFV"
"46171",139777,"BTFV"
"46172",3627,"BTFV"
"46173",177882,"BTFV"
"46174",122870,"BTFV"
"46175",133454,"BURG"
"46176",151031,"BTFV"
"46177",80579,"BURG"
"46178",194165,"BTFV"
"46179",88413,"BURG"
"46180",67112,"BTFV"
"46181",152056,"BTFV"
"46182",232835,"BTFV"
"46183",196838,"BTFV"
"46184",152389,"BTFV"
"46185",8587,"BTFV"
"46186",211860,"BTFV"
"46187",53853,"BTFV"
"46188",196643,"BTFV"
"46189",4365,"BTFV"
"46190",154809,"BTFV"
"46191",135793,"BTFV"
"46192",17661,"BTFV"
"46193",986,"BTFV"
"46194",183828,"BTFV"
"46195",66277,"BTFV"
"46196",190077,"BTFV"
"46197",10172,"BTFV"
"46198",56461,"BTFV"
"46199",112482,"BTFV"
"46200",85134,"BURG"
"46201",189772,"BTFV"
"46202",22787,"BTFV"
"46203",226421,"BTFV"
"46204",53826,"BTFV"
"46205",203689,"BTFV"
"46206",44739,"BURG"
"46207",66600,"BTFV"
"46208",41327,"BURG"
"46209",148583,"BTFV"
"46210",201339,"BTFV"
"46211",160774,"BTFV"
"46212",62508,"BTFV"
"46213",237144,"BTFV"
"46214",56418,"BTFV"
"46215",48518,"BTFV"
"46216",12364,"BTFV"
"46217",99047,"BTFV"
"46218",37767,"BURG"
"46219",12126,"BTFV"
"46220",151706,"BTFV"
"46221",213280,"BTFV"
"46222",6008,"BTFV"
"46223",122683,"BTFV"
"46224",68200,"BTFV"
"46225",185349,"BTFV"
"46226",193586,"BTFV"
"46227",19200,"BTFV"
"46228",168136,"BTFV"
"46229",237179,"BTFV"
"46230",190540,"BTFV"
"46231",79574,"BTFV"
"46232",166364,"BTFV"
"46233",83543,"BURG"
"46234",21672,"BTFV"
"46235",38076,"BURG"
"46236",61871,"BTFV"
"46237",72664,"BTFV"
"46238",70461,"BTFV"
"46239",26337,"BTFV"
"46240",72151,"BTFV"
"46241",79676,"BTFV"
"46242",103295,"BTFV"
"46243",176470,"BTFV"
"46244",64804,"BTFV"
"46245",134274,"BURG"
"46246",206033,"BTFV"
"46247",19431,"BTFV"
"46248",180585,"BTFV"
"46249",197861,"BTFV"
"46250",113958,"BTFV"
"46251",173630,"BTFV"
"46252",206789,"BTFV"
"46253",56604,"BTFV"
"46254",29329,"BTFV"
"46255",160751,"BTFV"
"46256",123619,"BTFV"
"46257",31276,"BTFV"
"46258",146330,"BTFV"
"46259",71617,"BTFV"
"46260",49646,"BTFV"
"46261",145996,"BTFV"
"46262",22072,"BTFV"
"46263",103104,"BTFV"
"46264",103771,"BTFV"
"46265",101522,"BTFV"
"46266",214351,"BTFV"
"46267",66932,"BTFV"
"46268",103443,"BTFV"
"46269",125131,"BTFV"
"46270",94613,"BTFV"
"46271",192949,"BTFV"
"46272",140440,"BTFV"
"46273",231499,"BTFV"
"46274",226014,"BTFV"
"46275",167753,"BTFV"
"46276",239495,"BTFV"
"46277",153432,"BTFV"
"46278",108737,"BTFV"
"46279",185200,"BTFV"
"46280",149416,"BTFV"
"46281",131099,"BTFV"
"46282",150809,"BTFV"
"46283",238185,"BTFV"
"46284",127924,"BTFV"
"46285",220499,"BTFV"
"46286",232675,"BTFV"
"46287",189718,"BTFV"
"46288",9531,"BTFV"
"46289",182162,"BTFV"
"46290",37838,"BURG"
"46291",179294,"BTFV"
"46292",58357,"BTFV"
"46293",43699,"BURG"
"46294",24645,"BTFV"
"46295",223821,"BTFV"
"46296",127953,"BTFV"
"46297",178881,"BTFV"
"46298",155861,"BTFV"
"46299",216111,"BTFV"
"46300",145070,"BTFV"
"46301",199420,"BTFV"
"46302",156439,"BTFV"
"46303",157160,"BTFV"
"46304",188486,"BTFV"
"46305",138571,"BTFV"
"46306",141209,"BTFV"
"46307",77889,"BTFV"
"46308",172432,"BTFV"
"46309",82962,"BURG"
"46310",58340,"BTFV"
"46311",226122,"BTFV"
"46312",57001,"BTFV"
"46313",21259,"BTFV"
"46314",198755,"BTFV"
"46315",113111,"BTFV"
"46316",41992,"BURG"
"46317",122313,"BTFV"
"46318",84495,"BURG"
"46319",39210,"BURG"
"46320",178503,"BTFV"
"46321",104,"BTFV"
"46322",6536,"BTFV"
"46323",178287,"BTFV"
"46324",123310,"BTFV"
"46325",99337,"BTFV"
"46326",90923,"BURG"
"46327",40627,"BURG"
"46328",78127,"BTFV"
"46329",80536,"BURG"
"46330",210400,"BTFV"
"46331",219871,"BTFV"
"46332",137960,"BTFV"
"46333",169451,"BTFV"
"46334",187882,"BTFV"
"46335",214146,"BTFV"
"46336",124088,"BTFV"
"46337",8384,"BTFV"
"46338",179836,"BTFV"
"46339",144874,"BTFV"
"46340",163583,"BTFV"
"46341",3288,"BTFV"
"46342",29868,"BURG"
"46343",235762,"BTFV"
"46344",74978,"BTFV"
"46345",37455,"BURG"
"46346",27920,"BTFV"
"46347",150363,"BTFV"
"46348",196685,"BTFV"
"46349",3613,"BTFV"
"46350",148762,"BTFV"
"46351",66624,"BTFV"
"46352",103905,"BTFV"
"46353",49709,"BTFV"
"46354",134915,"BURG"
"46355",123370,"BTFV"
"46356",48708,"BTFV"
"46357",30417,"BURG"
"46358",181023,"BTFV"
"46359",106775,"BTFV"
"46360",110655,"BTFV"
"46361",25323,"BTFV"
"46362",239514,"BTFV"
"46363",191122,"BTFV"
"46364",154019,"BTFV"
"46365",47171,"BURG"
"46366",127365,"BTFV"
"46367",224930,"BTFV"
"46368",226489,"BTFV"
"46369",161946,"BTFV"
"46370",79975,"BTFV"
"46371",236369,"BTFV"
"46372",119060,"BTFV"
"46373",197874,"BTFV"
"46374",202737,"BTFV"
"46375",13189,"BTFV"
"46376",177053,"BURG"
"46377",1281,"BTFV"
"46378",154706,"BTFV"
"46379",71402,"BTFV"
"46380",215827,"BTFV"
"46381",76242,"BTFV"
"46382",69390,"BTFV"
"46383",172580,"BTFV"
"46384",191838,"BTFV"
"46385",233638,"BTFV"
"46386",225811,"BTFV"
"46387",2616,"BTFV"
"46388",158175,"BTFV"
"46389",108357,"BTFV"
"46390",226230,"BTFV"
"46391",22864,"BTFV"
"46392",68241,"BTFV"
"46393",196303,"BTFV"
"46394",102654,"BTFV"
"46395",75784,"BTFV"
"46396",129568,"BTFV"
"46397",60344,"BTFV"
"46398",135251,"BTFV"
"46399",2432,"BTFV"
"46400",36268,"BURG"
"46401",117671,"BTFV"
"46402",89464,"BURG"
"46403",235073,"BTFV"
"46404",213156,"BTFV"
"46405",168057,"BTFV"
"46406",175876,"BTFV"
"46407",38868,"BURG"
"46408",57184,"BTFV"
"46409",222608,"BTFV"
"46410",24046,"BTFV"
"46411",35816,"BURG"
"46412",58874,"BTFV"
"46413",1023,"BTFV"
"46414",128287,"BTFV"
"46415",153866,"BTFV"
"46416",229802,"BTFV"
"46417",169660,"BTFV"
"46418",179614,"BTFV"
"46419",131299,"BTFV"
"46420",122580,"BTFV"
"46421",38398,"BURG"
"46422",119534,"BTFV"
"46423",235884,"BTFV"
"46424",31302,"BTFV"
"46425",9721,"BTFV"
"46426",168758,"BTFV"
"46427",94530,"BTFV"
"46428",164683,"BTFV"
"46429",24301,"BTFV"
"46430",57402,"BTFV"
"46431",139330,"BTFV"
"46432",67850,"BTFV"
"46433",92843,"BTFV"
"46434",71397,"BTFV"
"46435",2293,"BTFV"
"46436",28229,"BTFV"
"46437",188336,"BTFV"
"46438",146327,"BTFV"
"46439",63507,"BTFV"
"46440",24878,"BTFV"
"46441",60420,"BTFV"
"46442",24617,"BTFV"
"46443",95037,"BTFV"
"46444",165243,"BTFV"
"46445",70337,"BTFV"
"46446",235982,"BTFV"
"46447",22860,"BTFV"
"46448",60986,"BTFV"
"46449",212149,"BTFV"
"46450",146285,"BTFV"
"46451",168479,"BTFV"
"46452",127519,"BTFV"
"46453",49606,"BTFV"
"46454",110189,"BTFV"
"46455",25121,"BTFV"
"46456",97732,"BTFV"
"46457",26819,"BTFV"
"46458",86061,"BURG"
"46459",24845,"BTFV"
"46460",103985,"BTFV"
"46461",164932,"BTFV"
"46462",122720,"BTFV"
"46463",105890,"BTFV"
"46464",95495,"BTFV"
"46465",158938,"BTFV"
"46466",85979,"BURG"
"46467",233158,"BTFV"
"46468",233257,"BTFV"
"46469",153444,"BTFV"
"46470",169983,"BTFV"
"46471",231954,"BTFV"
"46472",46874,"BURG"
"46473",148159,"BTFV"
"46474",27363,"BTFV"
"46475",12474,"BTFV"
"46476",75260,"BTFV"
"46477",98773,"BTFV"
"46478",62644,"BTFV"
"46479",199149,"BTFV"
"46480",193410,"BTFV"
"46481",216146,"BTFV"
"46482",95113,"BTFV"
"46483",69501,"BTFV"
"46484",162151,"BTFV"
"46485",137450,"BTFV"
"46486",27447,"BTFV"
"46487",77491,"BTFV"
"46488",109347,"BTFV"
"46489",194003,"BTFV"
"46490",9658,"BTFV"
"46491",235325,"BTFV"
"46492",90440,"BURG"
"46493",187527,"BTFV"
"46494",158200,"BTFV"
"46495",222507,"BTFV"
"46496",97010,"BTFV"
"46497",101018,"BTFV"
"46498",62865,"BTFV"
"46499",39998,"BURG"
"46500",93188,"BTFV"
"46501",19419,"BTFV"
"46502",84200,"BURG"
"46503",2773,"BTFV"
"46504",211605,"BTFV"
"46505",48971,"BTFV"
"46506",176633,"BTFV"
"46507",17890,"BTFV"
"46508",211316,"BTFV"
"46509",157623,"BTFV"
"46510",31185,"BTFV"
"46511",8249,"BTFV"
"46512",196023,"BTFV"
"46513",3968,"BTFV"
"46514",171279,"BTFV"
"46515",140198,"BTFV"
"46516",55514,"BTFV"
"46517",41588,"BURG"
"46518",218101,"BTFV"
"46519",213581,"BTFV"
"46520",55342,"BTFV"
"46521",117195,"BTFV"
"46522",52859,"BTFV"
"46523",21208,"BTFV"
"46524",144843,"BTFV"
"46525",9231,"BTFV"
"46526",65866,"BTFV"
"46527",71642,"BTFV"
"46528",205587,"BTFV"
"46529",103802,"BTFV"
"46530",190490,"BTFV"
"46531",205233,"BTFV"
"46532",194669,"BTFV"
"46533",82365,"BTFV"
"46534",49775,"BTFV"
"46535",79664,"BTFV"
"46536",211697,"BTFV"
"46537",40034,"BURG"
"46538",164428,"BTFV"
"46539",97631,"BTFV"
"46540",99481,"BTFV"
"46541",214060,"BTFV"
"46542",100880,"BTFV"
"46543",34526,"BURG"
"46544",23546,"BTFV"
"46545",19246,"BTFV"
"46546",119734,"BTFV"
"46547",107914,"BTFV"
"46548",192192,"BTFV"
"46549",1261,"BTFV"
"46550",5919,"BTFV"
"46551",32344,"BURG"
"46552",209230,"BTFV"
"46553",173737,"BTFV"
"46554",161215,"BTFV"
"46555",52723,"BTFV"
"46556",229257,"BTFV"
"46557",195640,"BTFV"
"46558",153135,"BTFV"
"46559",182240,"BTFV"
"46560",82613,"BURG"
"46561",69519,"BTFV"
"46562",77610,"BTFV"
"46563",107831,"BTFV"
"46564",49417,"BTFV"
"46565",9772,"BTFV"
"46566",172646,"BTFV"
"46567",128591,"BTFV"
"46568",40638,"BURG"
"46569",135164,"BTFV"
"46570",169687,"BTFV"
"46571",54079,"BTFV"
"46572",200784,"BTFV"
"46573",215060,"BTFV"
"46574",69240,"BTFV"
"46575",47665,"BTFV"
"46576",211800,"BTFV"
"46577",77133,"BTFV"
"46578",158295,"BTFV"
"46579",216932,"BTFV"
"46580",48959,"BTFV"
"46581",224318,"BTFV"
"46582",30731,"BURG"
"46583",4676,"BTFV"
"46584",150588,"BTFV"
"46585",52182,"BTFV"
"46586",118727,"BTFV"
"46587",192442,"BTFV"
"46588",20254,"BTFV"
"46589",190033,"BTFV"
"46590",22690,"BTFV"
"46591",177579,"BURG"
"46592",37303,"BURG"
"46593",186769,"BTFV"
"46594",147800,"BTFV"
"46595",223071,"BTFV"
"46596",165735,"BTFV"
"46597",46429,"BURG"
"46598",39687,"BURG"
"46599",51301,"BTFV"
"46600",94902,"BTFV"
"46601",36447,"BURG"
"46602",108165,"BTFV"
"46603",146099,"BTFV"
"46604",62232,"BTFV"
"46605",91286,"BURG"
"46606",9370,"BTFV"
"46607",96503,"BTFV"
"46608",223702,"BTFV"
"46609",99510,"BTFV"
"46610",103339,"BTFV"
"46611",238102,"BTFV"
"46612",46780,"BURG"
"46613",157201,"BTFV"
"46614",58084,"BTFV"
"46615",232941,"BTFV"
"46616",230972,"BTFV"
"46617",112792,"BTFV"
"46618",206481,"BTFV"
"46619",68865,"BTFV"
"46620",174413,"BTFV"
"46621",167493,"BTFV"
"46622",231074,"BTFV"
"46623",98932,"BTFV"
"46624",147563,"BTFV"
"46625",235933,"BTFV"
"46626",7683,"BTFV"
"46627",33649,"BURG"
"46628",218950,"BTFV"
"46629",72534,"BTFV"
"46630",76007,"BTFV"
"46631",237276,"BTFV"
"46632",5559,"BTFV"
"46633",113131,"BTFV"
"46634",160808,"BTFV"
"46635",10467,"BTFV"
"46636",14688,"BTFV"
"46637",146904,"BTFV"
"46638",193155,"BTFV"
"46639",59162,"BTFV"
"46640",142812,"BTFV"
"46641",33277,"BURG"
"46642",196954,"BTFV"
"46643",191662,"BTFV"
"46644",209990,"BTFV"
"46645",239154,"BTFV"
"46646",223584,"BTFV"
"46647",231119,"BTFV"
"46648",30238,"BURG"
"46649",102811,"BTFV"
"46650",149896,"BTFV"
"46651",213412,"BTFV"
"46652",117343,"BTFV"
"46653",170378,"BTFV"
"46654",176247,"BTFV"
"46655",57138,"BTFV"
"46656",11273,"BTFV"
"46657",1225,"BTFV"
"46658",56052,"BTFV"
"46659",138875,"BTFV"
"46660",55165,"BTFV"
"46661",66508,"BTFV"
"46662",132404,"BURG"
"46663",39809,"BURG"
"46664",129840,"BURG"
"46665",50826,"BTFV"
"46666",220182,"BTFV"
"46667",89346,"BURG"
"46668",207511,"BTFV"
"46669",156056,"BTFV"
"46670",94555,"BTFV"
"46671",53773,"BTFV"
"46672",171158,"BTFV"
"46673",142506,"BTFV"
"46674",175850,"BTFV"
"46675",153834,"BTFV"
"46676",162008,"BTFV"
"46677",202752,"BTFV"
"46678",228810,"BTFV"
"46679",7748,"BTFV"
"46680",212580,"BTFV"
"46681",34257,"BURG"
"46682",163140,"BTFV"
"46683",187443,"BTFV"
"46684",135501,"BTFV"
"46685",190625,"BTFV"
"46686",62042,"BTFV"
"46687",108460,"BTFV"
"46688",222955,"BTFV"
"46689",125536,"BTFV"
"46690",189332,"BTFV"
"46691",34416,"BURG"
"46692",226091,"BTFV"
"46693",95859,"BTFV"
"46694",182712,"BTFV"
"46695",175711,"BTFV"
"46696",202697,"BTFV"
"46697",129282,"BTFV"
"46698",188616,"BTFV"
"46699",22984,"BTFV"
"46700",178177,"BTFV"
"46701",2145,"BTFV"
"46702",1436,"BTFV"
"46703",53680,"BTFV"
"46704",239452,"BTFV"
"46705",154906,"BTFV"
"46706",200001,"BTFV"
"46707",177960,"BTFV"
"46708",190282,"BTFV"
"46709",99315,"BTFV"
"46710",64570,"BTFV"
"46711",14345,"BTFV"
"46712",212938,"BTFV"
"46713",225020,"BTFV"
"46714",36506,"BURG"
"46715",73342,"BTFV"
"46716",172737,"BTFV"
"46717",166871,"BTFV"
"46718",32052,"BTFV"
"46719",106933,"BTFV"
"46720",45269,"BURG"
"46721",57021,"BTFV"
"46722",37439,"BURG"
"46723",187049,"BTFV"
"46724",198620,"BTFV"
"46725",146633,"BTFV"
"46726",216683,"BTFV"
"46727",213847,"BTFV"
"46728",42095,"BURG"
"46729",204188,"BTFV"
"46730",172721,"BTFV"
"46731",96166,"BTFV"
"46732",191647,"BTFV"
"46733",80235,"BTFV"
"46734",218915,"BTFV"
"46735",57491,"BTFV"
"46736",14117,"BTFV"
"46737",197372,"BTFV"
"46738",105503,"BTFV"
"46739",146443,"BTFV"
"46740",110270,"BTFV"
"46741",58039,"BTFV"
"46742",95451,"BTFV"
"46743",10760,"BTFV"
"46744",60294,"BTFV"
"46745",29864,"BURG"
"46746",111125,"BTFV"
"46747",227568,"BTFV"
"46748",111755,"BTFV"
"46749",89497,"BURG"
"46750",109323,"BTFV"
"46751",190019,"BTFV"
"46752",127693,"BTFV"
"46753",58338,"BTFV"
"46754",82403,"BTFV"
"46755",108949,"BTFV"
"46756",57224,"BTFV"
"46757",30696,"BURG"
"46758",225664,"BTFV"
"46759",195528,"BTFV"
"46760",160200,"BTFV"
"46761",43355,"BURG"
"46762",112822,"BTFV"
"46763",75919,"BTFV"
"46764",97352,"BTFV"
"46765",77040,"BTFV"
"46766",145993,"BTFV"
"46767",226692,"BTFV"
"46768",217554,"BTFV"
"46769",155333,"BTFV"
"46770",6711,"BTFV"
"46771",58935,"BTFV"
"46772",47491,"BTFV"
"46773",166643,"BTFV"
"46774",26190,"BTFV"
"46775",21601,"BTFV"
"46776",212621,"BTFV"
"46777",127426,"BTFV"
"46778",196496,"BTFV"
"46779",730,"BTFV"
"46780",71196,"BTFV"
"46781",107286,"BTFV"
"46782",16777,"BTFV"
"46783",130362,"BURG"
"46784",219483,"BTFV"
"46785",23264,"BTFV"
"46786",121422,"BTFV"
"46787",163306,"BTFV"
"46788",25102,"BTFV"
"46789",46232,"BURG"
"46790",114994,"BTFV"
"46791",90200,"BURG"
"46792",14744,"BTFV"
"46793",66863,"BTFV"
"46794",215741,"BTFV"
"46795",78867,"BTFV"
"46796",189312,"BTFV"
"46797",110772,"BTFV"
"46798",209481,"BTFV"
"46799",63222,"BTFV"
"46800",236371,"BTFV"
"46801",138672,"BTFV"
"46802",120822,"BTFV"
"46803",226535,"BTFV"
"46804",231856,"BTFV"
"46805",153428,"BTFV"
"46806",189021,"BTFV"
"46807",2111,"BTFV"
"46808",165791,"BTFV"
"46809",74137,"BTFV"
"46810",76571,"BTFV"
"46811",217867,"BTFV"
"46812",18970,"BTFV"
"46813",159056,"BTFV"
"46814",205694,"BTFV"
"46815",191009,"BTFV"
"46816",152983,"BTFV"
"46817",159340,"BTFV"
"46818",170536,"BTFV"
"46819",94636,"BTFV"
"46820",111235,"BTFV"
"46821",75931,"BTFV"
"46822",61020,"BTFV"
"46823",66851,"BTFV"
"46824",7010,"BTFV"
"46825",120991,"BTFV"
"46826",83925,"BURG"
"46827",121114,"BTFV"
"46828",14915,"BTFV"
"46829",959,"BTFV"
"46830",89237,"BURG"
"46831",89936,"BURG"
"46832",223634,"BTFV"
"46833",203423,"BTFV"
"46834",106741,"BTFV"
"46835",207639,"BTFV"
"46836",124116,"BTFV"
"46837",102237,"BTFV"
"46838",208352,"BTFV"
"46839",223514,"BTFV"
"46840",62878,"BTFV"
"46841",72052,"BTFV"
"46842",59304,"BTFV"
"46843",91987,"BURG"
"46844",54949,"BTFV"
"46845",67340,"BTFV"
"46846",163731,"BTFV"
"46847",8920,"BTFV"
"46848",191103,"BTFV"
"46849",87670,"BURG"
"46850",135321,"BTFV"
"46851",165604,"BTFV"
"46852",190289,"BTFV"
"46853",4157,"BTFV"
"46854",107524,"BTFV"
"46855",102315,"BTFV"
"46856",180455,"BTFV"
"46857",142373,"BTFV"
"46858",184907,"BTFV"
"46859",54454,"BTFV"
"46860",75438,"BTFV"
"46861",195512,"BTFV"
"46862",226904,"BTFV"
"46863",88404,"BURG"
"46864",168110,"BTFV"
"46865",123034,"BTFV"
"46866",84795,"BTFV"
"46867",206099,"BTFV"
"46868",192507,"BTFV"
"46869",40621,"BURG"
"46870",23920,"BTFV"
"46871",128703,"BTFV"
"46872",176351,"BTFV"
"46873",58278,"BTFV"
"46874",18809,"BTFV"
"46875",54699,"BTFV"
"46876",66881,"BTFV"
"46877",42494,"BURG"
"46878",46244,"BURG"
"46879",73405,"BTFV"
"46880",158196,"BTFV"
"46881",163209,"BTFV"
"46882",121393,"BTFV"
"46883",2421,"BTFV"
"46884",70408,"BTFV"
"46885",49064,"BTFV"
"46886",41449,"BURG"
"46887",203591,"BTFV"
"46888",232543,"BTFV"
"46889",97588,"BTFV"
"46890",77434,"BTFV"
"46891",109189,"BTFV"
"46892",186549,"BTFV"
"46893",77864,"BTFV"
"46894",130306,"BURG"
"46895",212740,"BTFV"
"46896",27905,"BTFV"
"46897",119207,"BTFV"
"46898",215294,"BTFV"
"46899",87978,"BURG"
"46900",53989,"BTFV"
"46901",215302,"BTFV"
"46902",221860,"BTFV"
"46903",154907,"BTFV"
"46904",123814,"BTFV"
"46905",58371,"BTFV"
"46906",46581,"BURG"
"46907",31639,"BTFV"
"46908",203584,"BTFV"
"46909",196553,"BTFV"
"46910",82246,"BTFV"
"46911",232316,"BTFV"
"46912",184117,"BTFV"
"46913",194272,"BTFV"
"46914",5001,"BTFV"
"46915",202892,"BTFV"
"46916",166012,"BTFV"
"46917",16681,"BTFV"
"46918",24801,"BTFV"
"46919",210614,"BTFV"
"46920",152455,"BTFV"
"46921",76151,"BTFV"
"46922",19851,"BTFV"
"46923",6512,"BTFV"
"46924",109439,"BTFV"
"46925",122199,"BTFV"
"46926",75995,"BTFV"
"46927",139403,"BTFV"
"46928",57500,"BTFV"
"46929",69676,"BTFV"
"46930",33842,"BURG"
"46931",185803,"BTFV"
"46932",203460,"BTFV"
"46933",78416,"BTFV"
"46934",123938,"BTFV"
"46935",111654,"BTFV"
"46936",220586,"BTFV"
"46937",213175,"BTFV"
"46938",169853,"BTFV"
"46939",91062,"BURG"
"46940",49878,"BTFV"
"46941",67467,"BTFV"
"46942",152737,"BTFV"
"46943",104753,"BTFV"
"46944",172676,"BTFV"
"46945",191040,"BTFV"
"46946",88382,"BURG"
"46947",15494,"BTFV"
"46948",232589,"BTFV"
"46949",222637,"BTFV"
"46950",136289,"BTFV"
"46951",99898,"BTFV"
"46952",226808,"BTFV"
"46953",125229,"BTFV"
"46954",211447,"BTFV"
"46955",85285,"BURG"
"46956",197451,"BTFV"
"46957",55968,"BTFV"
"46958",114764,"BTFV"
"46959",208621,"BTFV"
"46960",190085,"BTFV"
"46961",156972,"BTFV"
"46962",121830,"BTFV"
"46963",216568,"BTFV"
"46964",90691,"BURG"
"46965",208841,"BTFV"
"46966",32704,"BURG"
"46967",122331,"BTFV"
"46968",32130,"BTFV"
"46969",152491,"BTFV"
