"id","CRIMETYPE"
237113,"BURG"
216189,"BURG"
135404,"BURG"
198486,"BURG"
133494,"BURG"
80045,"BURG"
171153,"BURG"
17281,"BURG"
112063,"BURG"
98011,"BURG"
90612,"BURG"
71482,"BURG"
57580,"BURG"
31654,"BURG"
194570,"BURG"
15112,"BURG"
224143,"BURG"
25416,"BURG"
41391,"BURG"
207399,"BURG"
121594,"BURG"
170731,"BURG"
137977,"BURG"
204764,"BURG"
234950,"BURG"
178493,"BURG"
99967,"BURG"
218193,"BURG"
98054,"BURG"
81781,"BURG"
39090,"BURG"
133956,"BURG"
17831,"BURG"
75505,"BURG"
170906,"BURG"
90476,"BURG"
173424,"BURG"
140307,"BURG"
96696,"BURG"
67381,"BURG"
19316,"BURG"
49243,"BURG"
211136,"BURG"
189279,"BURG"
233693,"BURG"
208041,"BURG"
151839,"BURG"
180510,"BURG"
225970,"BURG"
14213,"BURG"
128407,"BURG"
108309,"BURG"
178416,"BURG"
147314,"BURG"
48415,"BURG"
147234,"BURG"
145668,"BURG"
226940,"BURG"
155173,"BURG"
60843,"BURG"
111055,"BURG"
107058,"BURG"
168736,"BURG"
197795,"BURG"
179006,"BURG"
213427,"BURG"
19207,"BURG"
96429,"BURG"
172970,"BURG"
214533,"BURG"
148575,"BURG"
239557,"BURG"
93169,"BURG"
192974,"BURG"
159163,"BURG"
35084,"BURG"
148727,"BURG"
214779,"BURG"
42515,"BURG"
155495,"BURG"
39579,"BURG"
203281,"BURG"
224050,"BURG"
81510,"BURG"
441,"BURG"
185832,"BURG"
52790,"BURG"
225265,"BURG"
95587,"BURG"
26134,"BURG"
119258,"BURG"
215552,"BURG"
146014,"BURG"
214176,"BURG"
177614,"BURG"
95215,"BURG"
90363,"BURG"
196162,"BURG"
102319,"BURG"
135175,"BURG"
13736,"BURG"
62230,"BURG"
66750,"BURG"
44019,"BURG"
228143,"BURG"
111080,"BURG"
99000,"BURG"
60677,"BURG"
154923,"BURG"
42118,"BURG"
116367,"BURG"
99726,"BURG"
121216,"BURG"
151579,"BURG"
45634,"BURG"
158560,"BURG"
48740,"BURG"
170545,"BURG"
34783,"BURG"
114211,"BURG"
191652,"BURG"
63493,"BURG"
25611,"BURG"
179219,"BURG"
159123,"BURG"
222860,"BURG"
45764,"BURG"
85861,"BURG"
17081,"BURG"
88966,"BURG"
83271,"BURG"
186716,"BURG"
84089,"BURG"
123669,"BURG"
137702,"BURG"
96416,"BURG"
134381,"BURG"
60617,"BURG"
5708,"BURG"
55877,"BURG"
204224,"BURG"
189289,"BURG"
162453,"BURG"
57453,"BURG"
129839,"BURG"
215474,"BURG"
80674,"BURG"
201048,"BURG"
84588,"BURG"
232696,"BURG"
128986,"BURG"
93525,"BURG"
61440,"BURG"
379,"BURG"
18174,"BURG"
208942,"BURG"
92530,"BURG"
199357,"BURG"
73569,"BURG"
157770,"BURG"
205042,"BURG"
138113,"BURG"
192986,"BURG"
105654,"BURG"
197956,"BURG"
132109,"BURG"
16004,"BURG"
122031,"BURG"
229428,"BURG"
105941,"BURG"
174641,"BURG"
128946,"BURG"
181230,"BURG"
53633,"BURG"
86239,"BURG"
55299,"BURG"
25587,"BURG"
139770,"BURG"
64841,"BURG"
52576,"BURG"
169194,"BURG"
152349,"BURG"
20392,"BURG"
42499,"BURG"
98621,"BURG"
58635,"BURG"
38606,"BURG"
108706,"BURG"
101752,"BURG"
229738,"BURG"
173684,"BURG"
23114,"BURG"
224418,"BURG"
133312,"BURG"
120655,"BURG"
190607,"BURG"
35857,"BURG"
238303,"BURG"
156557,"BURG"
202706,"BURG"
146229,"BURG"
126786,"BURG"
199768,"BURG"
52484,"BURG"
200814,"BURG"
178079,"BURG"
118361,"BURG"
55379,"BURG"
107110,"BURG"
220490,"BURG"
136839,"BURG"
189483,"BURG"
206835,"BURG"
29552,"BURG"
166586,"BURG"
65286,"BURG"
59347,"BURG"
176191,"BURG"
161910,"BURG"
176586,"BURG"
74957,"BURG"
98281,"BURG"
200911,"BURG"
120701,"BURG"
54231,"BURG"
17732,"BURG"
35016,"BURG"
204283,"BURG"
7939,"BURG"
89765,"BURG"
212007,"BURG"
42292,"BURG"
11636,"BURG"
45273,"BURG"
182936,"BURG"
166259,"BURG"
221975,"BURG"
215568,"BURG"
115497,"BURG"
61841,"BURG"
145562,"BURG"
26714,"BURG"
162157,"BURG"
202514,"BURG"
169082,"BURG"
43420,"BURG"
194933,"BURG"
146062,"BURG"
44979,"BURG"
6940,"BURG"
159471,"BURG"
137441,"BURG"
205931,"BURG"
32966,"BURG"
174563,"BURG"
213290,"BURG"
74889,"BURG"
37945,"BURG"
224004,"BURG"
177643,"BURG"
75002,"BURG"
49661,"BURG"
186593,"BURG"
205796,"BURG"
89849,"BURG"
9341,"BURG"
227623,"BURG"
185507,"BURG"
144211,"BURG"
115695,"BURG"
221479,"BURG"
194215,"BURG"
119814,"BURG"
110737,"BURG"
195827,"BURG"
12851,"BURG"
138501,"BURG"
214001,"BURG"
75734,"BURG"
144488,"BURG"
100628,"BURG"
207051,"BURG"
49632,"BURG"
159946,"BURG"
92224,"BURG"
62402,"BURG"
237137,"BURG"
42607,"BURG"
180549,"BURG"
133282,"BURG"
78111,"BURG"
54446,"BURG"
43978,"BURG"
34232,"BURG"
209563,"BURG"
138895,"BURG"
99718,"BURG"
137451,"BURG"
102128,"BURG"
204650,"BURG"
80355,"BURG"
110063,"BURG"
238667,"BURG"
67829,"BURG"
112893,"BURG"
181443,"BURG"
71265,"BURG"
132721,"BURG"
207248,"BURG"
191997,"BURG"
189054,"BURG"
112254,"BURG"
233643,"BURG"
134318,"BURG"
26803,"BURG"
203094,"BURG"
206869,"BURG"
210234,"BURG"
191022,"BURG"
69651,"BURG"
12821,"BURG"
186722,"BURG"
160551,"BURG"
185267,"BURG"
42457,"BURG"
182134,"BURG"
94149,"BURG"
63154,"BURG"
182572,"BURG"
14719,"BURG"
73543,"BURG"
183126,"BURG"
159629,"BURG"
93335,"BURG"
94031,"BURG"
157392,"BURG"
154132,"BURG"
27484,"BURG"
122184,"BURG"
169809,"BURG"
132479,"BURG"
11986,"BURG"
173709,"BURG"
41767,"BURG"
178679,"BURG"
231728,"BURG"
96037,"BURG"
35962,"BURG"
110298,"BURG"
29994,"BURG"
194855,"BURG"
119252,"BURG"
148721,"BURG"
147128,"BURG"
203313,"BURG"
215739,"BURG"
9331,"BURG"
237654,"BURG"
27508,"BURG"
203446,"BURG"
115381,"BURG"
193963,"BURG"
33517,"BURG"
103694,"BURG"
223787,"BURG"
220690,"BURG"
62664,"BURG"
65696,"BURG"
77039,"BURG"
124216,"BURG"
99498,"BURG"
103419,"BURG"
45311,"BURG"
226851,"BURG"
56902,"BURG"
182405,"BURG"
127707,"BURG"
13509,"BURG"
222043,"BURG"
122390,"BURG"
69126,"BURG"
18601,"BURG"
129981,"BURG"
111161,"BURG"
140391,"BURG"
15587,"BURG"
115469,"BURG"
172726,"BURG"
174631,"BURG"
33514,"BURG"
104847,"BURG"
11959,"BURG"
236979,"BURG"
111840,"BURG"
42260,"BURG"
112858,"BURG"
212839,"BURG"
152778,"BURG"
158042,"BURG"
99278,"BURG"
36232,"BURG"
161610,"BURG"
136624,"BURG"
106097,"BURG"
68830,"BURG"
73204,"BURG"
196050,"BURG"
12242,"BURG"
231602,"BURG"
19979,"BURG"
198867,"BURG"
44850,"BURG"
157782,"BURG"
207526,"BURG"
59877,"BURG"
44042,"BURG"
232951,"BURG"
20407,"BURG"
141886,"BURG"
19484,"BURG"
120601,"BURG"
16483,"BURG"
145755,"BURG"
152946,"BURG"
184065,"BURG"
96893,"BURG"
126237,"BURG"
222158,"BURG"
77493,"BURG"
237644,"BURG"
40645,"BURG"
28527,"BURG"
77960,"BURG"
193282,"BURG"
53261,"BURG"
84312,"BURG"
226503,"BURG"
51211,"BURG"
187734,"BURG"
95385,"BURG"
91481,"BURG"
234855,"BURG"
79172,"BURG"
130349,"BURG"
90119,"BURG"
29037,"BURG"
148840,"BURG"
129106,"BURG"
30200,"BURG"
39513,"BURG"
8629,"BURG"
97167,"BURG"
126959,"BURG"
5596,"BURG"
104831,"BURG"
18332,"BURG"
140729,"BURG"
78906,"BURG"
76665,"BURG"
30154,"BURG"
134612,"BURG"
30796,"BURG"
104067,"BURG"
158546,"BURG"
14249,"BURG"
123207,"BURG"
136044,"BURG"
19289,"BURG"
29010,"BURG"
238200,"BURG"
42981,"BURG"
192336,"BURG"
158620,"BURG"
89777,"BURG"
33309,"BURG"
225015,"BURG"
96297,"BURG"
183922,"BURG"
67241,"BURG"
89231,"BURG"
114762,"BURG"
69831,"BURG"
60643,"BURG"
4181,"BURG"
204662,"BURG"
189858,"BURG"
49922,"BURG"
121868,"BURG"
11992,"BURG"
196900,"BURG"
106202,"BURG"
150798,"BURG"
186667,"BURG"
147928,"BURG"
232103,"BURG"
141842,"BURG"
175521,"BURG"
90957,"BURG"
55010,"BURG"
39247,"BURG"
154848,"BURG"
88343,"BURG"
66393,"BURG"
34889,"BURG"
172228,"BURG"
184734,"BURG"
219108,"BURG"
90064,"BURG"
103583,"BURG"
198564,"BURG"
200122,"BURG"
130847,"BURG"
149739,"BURG"
217432,"BURG"
118270,"BURG"
85331,"BURG"
22471,"BURG"
3584,"BURG"
187169,"BURG"
204293,"BURG"
67113,"BURG"
227362,"BURG"
36813,"BURG"
193092,"BURG"
28393,"BURG"
58756,"BURG"
111813,"BURG"
28454,"BURG"
47846,"BURG"
236929,"BURG"
177104,"BURG"
157842,"BURG"
84246,"BURG"
11964,"BURG"
34971,"BURG"
144673,"BURG"
238121,"BURG"
140660,"BURG"
217669,"BURG"
149293,"BURG"
231680,"BURG"
7520,"BURG"
122761,"BURG"
103704,"BURG"
163668,"BURG"
51763,"BURG"
147332,"BURG"
120620,"BURG"
86304,"BURG"
17534,"BURG"
153289,"BURG"
189882,"BURG"
113009,"BURG"
2713,"BURG"
183900,"BURG"
204142,"BURG"
199205,"BURG"
56534,"BURG"
134890,"BURG"
156442,"BURG"
235170,"BURG"
236749,"BURG"
32895,"BURG"
158213,"BURG"
181175,"BURG"
53731,"BURG"
225009,"BURG"
103918,"BURG"
7196,"BURG"
30688,"BURG"
221913,"BURG"
39207,"BURG"
89691,"BURG"
119774,"BURG"
58974,"BURG"
75104,"BURG"
140409,"BURG"
145295,"BURG"
200032,"BURG"
237816,"BURG"
107339,"BURG"
206523,"BURG"
74213,"BURG"
203812,"BURG"
95166,"BURG"
182468,"BURG"
129650,"BURG"
128715,"BURG"
219436,"BURG"
32783,"BURG"
94443,"BURG"
4429,"BURG"
108672,"BURG"
235443,"BURG"
20504,"BURG"
130803,"BURG"
193826,"BURG"
116262,"BURG"
169013,"BURG"
238399,"BURG"
14489,"BURG"
119104,"BURG"
129428,"BURG"
145696,"BURG"
137191,"BURG"
156362,"BURG"
65994,"BURG"
136284,"BURG"
120014,"BURG"
66717,"BURG"
106863,"BURG"
197621,"BURG"
82850,"BURG"
192163,"BURG"
168783,"BURG"
30739,"BURG"
97199,"BURG"
217787,"BURG"
186182,"BURG"
169820,"BURG"
24768,"BURG"
237621,"BURG"
176954,"BURG"
60774,"BURG"
232283,"BURG"
185802,"BURG"
140216,"BURG"
15873,"BURG"
150736,"BURG"
19517,"BURG"
101558,"BURG"
65031,"BURG"
196382,"BURG"
66602,"BURG"
218353,"BURG"
130597,"BURG"
200806,"BURG"
201408,"BURG"
63388,"BURG"
16403,"BURG"
148382,"BURG"
105339,"BURG"
159888,"BURG"
130914,"BURG"
109285,"BURG"
16485,"BURG"
214960,"BURG"
162133,"BURG"
189170,"BURG"
113589,"BURG"
238716,"BURG"
76583,"BURG"
150709,"BURG"
94473,"BURG"
132239,"BURG"
122301,"BURG"
108400,"BURG"
135879,"BURG"
149845,"BURG"
43071,"BURG"
229919,"BURG"
194745,"BURG"
75285,"BURG"
215283,"BURG"
101461,"BURG"
177678,"BURG"
25047,"BURG"
191916,"BURG"
72961,"BURG"
215549,"BURG"
215441,"BURG"
14967,"BURG"
232738,"BURG"
51278,"BURG"
44954,"BURG"
174845,"BURG"
131270,"BURG"
205710,"BURG"
69826,"BURG"
89603,"BURG"
93818,"BURG"
89686,"BURG"
205883,"BURG"
218635,"BURG"
73803,"BURG"
118506,"BURG"
134974,"BURG"
112333,"BURG"
28623,"BURG"
228568,"BURG"
215460,"BURG"
152640,"BURG"
44109,"BURG"
26742,"BURG"
211595,"BURG"
103875,"BURG"
182111,"BURG"
42383,"BURG"
136078,"BURG"
144171,"BURG"
14328,"BURG"
238149,"BURG"
117170,"BURG"
67217,"BURG"
11388,"BURG"
161711,"BURG"
17709,"BURG"
109430,"BURG"
224278,"BURG"
239500,"BURG"
185521,"BURG"
4846,"BURG"
25436,"BURG"
230199,"BURG"
154887,"BURG"
49375,"BURG"
77892,"BURG"
210913,"BURG"
209396,"BURG"
123864,"BURG"
176254,"BURG"
89822,"BURG"
174930,"BURG"
155467,"BURG"
105302,"BURG"
3804,"BURG"
127340,"BURG"
137436,"BURG"
125599,"BURG"
34759,"BURG"
71184,"BURG"
216330,"BURG"
111463,"BURG"
32266,"BURG"
49264,"BURG"
96494,"BURG"
207851,"BURG"
215458,"BURG"
8426,"BURG"
153856,"BURG"
143053,"BURG"
212887,"BURG"
71477,"BURG"
178331,"BURG"
74360,"BURG"
120703,"BURG"
88982,"BURG"
214357,"BURG"
172558,"BURG"
146475,"BURG"
114329,"BURG"
149187,"BURG"
65324,"BURG"
85986,"BURG"
162909,"BURG"
137241,"BURG"
76692,"BURG"
218475,"BURG"
44782,"BURG"
128477,"BURG"
5102,"BURG"
192890,"BURG"
216348,"BURG"
185278,"BURG"
53654,"BURG"
163233,"BURG"
172409,"BURG"
170895,"BURG"
182839,"BURG"
150334,"BURG"
140933,"BURG"
103202,"BURG"
203925,"BURG"
73568,"BURG"
53814,"BURG"
215844,"BURG"
16224,"BURG"
116157,"BURG"
155702,"BURG"
19232,"BURG"
160418,"BURG"
74633,"BURG"
215927,"BURG"
187695,"BURG"
50245,"BURG"
100932,"BURG"
208143,"BURG"
222054,"BURG"
218121,"BURG"
121346,"BURG"
196527,"BURG"
74437,"BURG"
129444,"BURG"
16498,"BURG"
51314,"BURG"
33813,"BURG"
123408,"BURG"
17780,"BURG"
63105,"BURG"
135369,"BURG"
18177,"BURG"
46659,"BURG"
67630,"BURG"
71764,"BURG"
22925,"BURG"
109826,"BURG"
47822,"BURG"
224587,"BURG"
88236,"BURG"
76624,"BURG"
144452,"BURG"
71821,"BURG"
217103,"BURG"
19718,"BURG"
93134,"BURG"
152333,"BURG"
33259,"BURG"
77955,"BURG"
127491,"BURG"
117870,"BURG"
10414,"BURG"
232846,"BURG"
187930,"BURG"
7384,"BURG"
19211,"BURG"
177493,"BURG"
192744,"BURG"
179048,"BURG"
44249,"BURG"
176192,"BURG"
27308,"BURG"
79682,"BURG"
202223,"BURG"
151386,"BURG"
9324,"BURG"
93538,"BURG"
128051,"BURG"
42200,"BURG"
205462,"BURG"
37068,"BURG"
37607,"BURG"
119856,"BURG"
139087,"BURG"
97,"BURG"
2350,"BURG"
201280,"BURG"
42240,"BURG"
71469,"BURG"
232911,"BURG"
183284,"BURG"
223011,"BURG"
41951,"BURG"
37807,"BURG"
193452,"BURG"
100824,"BURG"
163039,"BURG"
205886,"BURG"
213501,"BURG"
185520,"BURG"
201472,"BURG"
202126,"BURG"
177339,"BURG"
177608,"BURG"
203133,"BURG"
90108,"BURG"
232256,"BURG"
111259,"BURG"
222762,"BURG"
91797,"BURG"
230339,"BURG"
223633,"BURG"
187071,"BURG"
181483,"BURG"
77282,"BURG"
145771,"BURG"
27420,"BURG"
203855,"BURG"
8978,"BURG"
229282,"BURG"
156717,"BURG"
86630,"BURG"
74899,"BURG"
18456,"BURG"
30875,"BURG"
203323,"BURG"
225789,"BURG"
177819,"BURG"
223701,"BURG"
190374,"BURG"
3152,"BURG"
15836,"BURG"
74833,"BURG"
101681,"BURG"
199804,"BURG"
140234,"BURG"
36334,"BURG"
133401,"BURG"
48169,"BURG"
132050,"BURG"
194142,"BURG"
112239,"BURG"
66048,"BURG"
144788,"BURG"
110622,"BURG"
145171,"BURG"
28367,"BURG"
54966,"BURG"
153581,"BURG"
157286,"BURG"
73022,"BURG"
21032,"BURG"
20608,"BURG"
148406,"BURG"
76602,"BURG"
103057,"BURG"
6902,"BURG"
166703,"BURG"
91288,"BURG"
147079,"BURG"
29951,"BURG"
3341,"BURG"
134991,"BURG"
74987,"BURG"
218642,"BURG"
150506,"BURG"
113552,"BURG"
206673,"BURG"
227278,"BURG"
101101,"BURG"
34397,"BURG"
164295,"BURG"
215158,"BURG"
164074,"BURG"
59441,"BURG"
177403,"BURG"
52622,"BURG"
33935,"BURG"
144521,"BURG"
119873,"BURG"
38128,"BURG"
87499,"BURG"
224858,"BURG"
46526,"BURG"
44020,"BURG"
30911,"BURG"
88447,"BURG"
26265,"BURG"
112238,"BURG"
79732,"BURG"
232358,"BURG"
44412,"BURG"
127063,"BURG"
191738,"BURG"
42104,"BURG"
68308,"BURG"
135899,"BURG"
36207,"BURG"
140201,"BURG"
79304,"BURG"
236475,"BURG"
19760,"BURG"
21633,"BURG"
46241,"BURG"
8094,"BURG"
221293,"BURG"
187697,"BURG"
140888,"BURG"
185294,"BURG"
65487,"BURG"
81796,"BURG"
119981,"BURG"
102219,"BURG"
219128,"BURG"
13632,"BURG"
19884,"BURG"
213354,"BURG"
61973,"BURG"
110594,"BURG"
190039,"BURG"
126765,"BURG"
152847,"BURG"
172775,"BURG"
142412,"BURG"
167140,"BURG"
71025,"BURG"
225221,"BURG"
95644,"BURG"
103590,"BURG"
219496,"BURG"
133524,"BURG"
235536,"BURG"
214505,"BURG"
29309,"BURG"
53524,"BURG"
74691,"BURG"
159844,"BURG"
6400,"BURG"
8794,"BURG"
21889,"BURG"
190099,"BURG"
123420,"BURG"
166162,"BURG"
13528,"BURG"
80728,"BURG"
96130,"BURG"
76280,"BURG"
221997,"BURG"
85781,"BURG"
178777,"BURG"
231510,"BURG"
213341,"BURG"
40581,"BURG"
83596,"BURG"
206006,"BURG"
146264,"BURG"
155052,"BURG"
79480,"BURG"
140922,"BURG"
77462,"BURG"
202805,"BURG"
228107,"BURG"
164007,"BURG"
155098,"BURG"
21958,"BURG"
237908,"BURG"
48849,"BURG"
45613,"BURG"
59926,"BURG"
26075,"BURG"
105398,"BURG"
98122,"BURG"
148120,"BURG"
142162,"BURG"
102199,"BURG"
76625,"BURG"
24477,"BURG"
237016,"BURG"
28389,"BURG"
121253,"BURG"
182023,"BURG"
40780,"BURG"
37787,"BURG"
198186,"BURG"
235090,"BURG"
150745,"BURG"
229538,"BURG"
149584,"BURG"
195225,"BURG"
97492,"BURG"
146308,"BURG"
172915,"BURG"
123989,"BURG"
135229,"BURG"
71014,"BURG"
203503,"BURG"
21768,"BURG"
220797,"BURG"
71072,"BURG"
95068,"BURG"
223807,"BURG"
127120,"BURG"
225988,"BURG"
130561,"BURG"
74023,"BURG"
232762,"BURG"
13369,"BURG"
94730,"BURG"
46567,"BURG"
189575,"BURG"
50392,"BURG"
68826,"BURG"
164309,"BURG"
155944,"BURG"
132568,"BURG"
202721,"BURG"
61520,"BURG"
45154,"BURG"
103314,"BURG"
31873,"BURG"
82543,"BURG"
152784,"BURG"
141788,"BURG"
44431,"BURG"
3474,"BURG"
95962,"BURG"
46227,"BURG"
34835,"BURG"
136920,"BURG"
214596,"BURG"
171398,"BURG"
47746,"BURG"
76387,"BURG"
176256,"BURG"
229666,"BURG"
219272,"BURG"
192337,"BURG"
124480,"BURG"
86563,"BURG"
141525,"BURG"
110973,"BURG"
156660,"BURG"
143915,"BURG"
88378,"BURG"
129709,"BURG"
103723,"BURG"
145206,"BURG"
101952,"BURG"
201835,"BURG"
221571,"BURG"
1614,"BURG"
75949,"BURG"
174108,"BURG"
198003,"BURG"
231777,"BURG"
192492,"BURG"
221855,"BURG"
238723,"BURG"
73824,"BURG"
83011,"BURG"
66934,"BURG"
37750,"BURG"
173160,"BURG"
88983,"BURG"
5966,"BURG"
95437,"BURG"
101004,"BURG"
65904,"BURG"
8854,"BURG"
39857,"BURG"
58658,"BURG"
112106,"BURG"
47712,"BURG"
8484,"BURG"
127492,"BURG"
226376,"BURG"
13744,"BURG"
167880,"BURG"
119365,"BURG"
168081,"BURG"
167853,"BURG"
189752,"BURG"
115355,"BURG"
69690,"BURG"
149308,"BURG"
113263,"BURG"
176739,"BURG"
184295,"BURG"
20221,"BURG"
216861,"BURG"
95481,"BURG"
175891,"BURG"
38265,"BURG"
81448,"BURG"
238595,"BURG"
137284,"BURG"
46940,"BURG"
8696,"BURG"
141088,"BURG"
204162,"BURG"
80463,"BURG"
143600,"BURG"
204383,"BURG"
46222,"BURG"
36896,"BURG"
125472,"BURG"
226067,"BURG"
81146,"BURG"
57113,"BURG"
38788,"BURG"
22003,"BURG"
86708,"BURG"
136019,"BURG"
157567,"BURG"
60642,"BURG"
28605,"BURG"
16125,"BURG"
197256,"BURG"
121328,"BURG"
97452,"BURG"
208000,"BURG"
188105,"BURG"
110384,"BURG"
52789,"BURG"
218776,"BURG"
96217,"BURG"
28151,"BURG"
182681,"BURG"
160687,"BURG"
48095,"BURG"
13097,"BURG"
129876,"BURG"
236860,"BURG"
41276,"BURG"
227949,"BURG"
221138,"BURG"
114838,"BURG"
139313,"BURG"
174526,"BURG"
20361,"BURG"
127052,"BURG"
90640,"BURG"
113700,"BURG"
144815,"BURG"
127105,"BURG"
153962,"BURG"
112960,"BURG"
76782,"BURG"
200699,"BURG"
40493,"BURG"
179507,"BURG"
28729,"BURG"
151932,"BURG"
228106,"BURG"
234821,"BURG"
231134,"BURG"
81434,"BURG"
88440,"BURG"
120798,"BURG"
196996,"BURG"
47124,"BURG"
165588,"BURG"
24517,"BURG"
92384,"BURG"
10859,"BURG"
101205,"BURG"
67058,"BURG"
146078,"BURG"
18297,"BURG"
135265,"BURG"
22382,"BURG"
142665,"BURG"
188865,"BURG"
159664,"BURG"
4234,"BURG"
80461,"BURG"
51929,"BURG"
75796,"BURG"
151767,"BURG"
230618,"BURG"
10192,"BURG"
45281,"BURG"
219757,"BURG"
142731,"BURG"
144459,"BURG"
376,"BURG"
176962,"BURG"
214015,"BURG"
159146,"BURG"
14768,"BURG"
167668,"BURG"
161502,"BURG"
110770,"BURG"
149238,"BURG"
208228,"BURG"
93291,"BURG"
165710,"BURG"
192497,"BURG"
119785,"BURG"
187279,"BURG"
93091,"BURG"
177361,"BURG"
211296,"BURG"
57764,"BURG"
217161,"BURG"
6317,"BURG"
210044,"BURG"
134598,"BURG"
20138,"BURG"
175727,"BURG"
95992,"BURG"
8077,"BURG"
102492,"BURG"
78254,"BURG"
10318,"BURG"
232255,"BURG"
107960,"BURG"
159196,"BURG"
8935,"BURG"
33024,"BURG"
70177,"BURG"
112868,"BURG"
24685,"BURG"
165586,"BURG"
192043,"BURG"
185292,"BURG"
23688,"BURG"
188196,"BURG"
60891,"BURG"
113083,"BURG"
62514,"BURG"
152396,"BURG"
226748,"BURG"
206516,"BURG"
195743,"BURG"
62256,"BURG"
220156,"BURG"
231703,"BURG"
86688,"BURG"
65088,"BURG"
216821,"BURG"
31339,"BURG"
165783,"BURG"
64482,"BURG"
138414,"BURG"
214011,"BURG"
32395,"BURG"
57563,"BURG"
109304,"BURG"
190331,"BURG"
205319,"BURG"
90590,"BURG"
234252,"BURG"
157004,"BURG"
109869,"BURG"
17233,"BURG"
74044,"BURG"
38307,"BURG"
231656,"BURG"
70974,"BURG"
207148,"BURG"
129987,"BURG"
127900,"BURG"
171262,"BURG"
79631,"BURG"
72332,"BURG"
10605,"BURG"
56671,"BURG"
61163,"BURG"
204247,"BURG"
217476,"BURG"
60854,"BURG"
230331,"BURG"
121011,"BURG"
186562,"BURG"
214315,"BURG"
59568,"BURG"
179907,"BURG"
125500,"BURG"
65249,"BURG"
105472,"BURG"
204506,"BURG"
106087,"BURG"
182315,"BURG"
6935,"BURG"
95866,"BURG"
24544,"BURG"
169131,"BURG"
6590,"BURG"
50089,"BURG"
43715,"BURG"
37384,"BURG"
35814,"BURG"
134975,"BURG"
215235,"BURG"
230798,"BURG"
37744,"BURG"
141996,"BURG"
232992,"BURG"
219918,"BURG"
97728,"BURG"
131515,"BURG"
182668,"BURG"
95635,"BURG"
82745,"BURG"
208612,"BURG"
130280,"BURG"
204813,"BURG"
111671,"BURG"
190238,"BURG"
162516,"BURG"
29555,"BURG"
88218,"BURG"
172788,"BURG"
170367,"BURG"
52433,"BURG"
5725,"BURG"
27736,"BURG"
125308,"BURG"
235467,"BURG"
43170,"BURG"
226991,"BURG"
223196,"BURG"
81983,"BURG"
105681,"BURG"
54289,"BURG"
49914,"BURG"
141937,"BURG"
183765,"BURG"
217649,"BURG"
142931,"BURG"
203826,"BURG"
65974,"BURG"
154312,"BURG"
41323,"BURG"
89590,"BURG"
40817,"BURG"
95193,"BURG"
216010,"BURG"
198647,"BURG"
131600,"BURG"
152575,"BURG"
202572,"BURG"
202114,"BURG"
122806,"BURG"
68036,"BURG"
26967,"BURG"
66156,"BURG"
193817,"BURG"
140908,"BURG"
203624,"BURG"
138004,"BURG"
69258,"BURG"
152043,"BURG"
18466,"BURG"
102223,"BURG"
56495,"BURG"
173052,"BURG"
32403,"BURG"
169453,"BURG"
78709,"BURG"
83052,"BURG"
98175,"BURG"
54973,"BURG"
63274,"BURG"
90894,"BURG"
83791,"BURG"
179865,"BURG"
142458,"BURG"
97968,"BURG"
173760,"BURG"
182185,"BURG"
98176,"BURG"
207203,"BURG"
7564,"BURG"
7792,"BURG"
165756,"BURG"
234806,"BURG"
73339,"BURG"
134087,"BURG"
205512,"BURG"
179137,"BURG"
140783,"BURG"
154361,"BURG"
18037,"BURG"
122094,"BURG"
53158,"BURG"
198217,"BURG"
105176,"BURG"
83866,"BURG"
62553,"BURG"
25020,"BURG"
190294,"BURG"
124541,"BURG"
18953,"BURG"
87815,"BURG"
56397,"BURG"
33070,"BURG"
27477,"BURG"
188098,"BURG"
113366,"BURG"
116348,"BURG"
24449,"BURG"
50746,"BURG"
148088,"BURG"
188708,"BURG"
214024,"BURG"
32857,"BURG"
69689,"BURG"
185400,"BURG"
23103,"BURG"
134078,"BURG"
189713,"BURG"
3855,"BURG"
174764,"BURG"
183676,"BURG"
122701,"BURG"
61386,"BURG"
25908,"BURG"
212459,"BURG"
163863,"BURG"
199108,"BURG"
13308,"BURG"
47854,"BURG"
214488,"BURG"
237676,"BURG"
33962,"BURG"
2183,"BURG"
56765,"BURG"
141792,"BURG"
99812,"BURG"
141401,"BURG"
196933,"BURG"
49032,"BURG"
178200,"BURG"
160527,"BURG"
23285,"BURG"
117060,"BURG"
214171,"BURG"
143506,"BURG"
63872,"BURG"
135784,"BURG"
208939,"BURG"
6488,"BURG"
87415,"BURG"
201771,"BURG"
16798,"BURG"
90613,"BURG"
131791,"BURG"
57932,"BURG"
194212,"BURG"
33926,"BURG"
209015,"BURG"
22040,"BURG"
8175,"BURG"
179333,"BURG"
106630,"BURG"
929,"BURG"
99680,"BURG"
119424,"BURG"
150314,"BURG"
26209,"BURG"
103530,"BURG"
46653,"BURG"
181261,"BURG"
11052,"BURG"
29527,"BURG"
48650,"BURG"
181220,"BURG"
130297,"BURG"
152090,"BURG"
176864,"BURG"
124660,"BURG"
129272,"BURG"
793,"BURG"
216749,"BURG"
161936,"BURG"
1069,"BURG"
233285,"BURG"
31211,"BURG"
146455,"BURG"
43645,"BURG"
107385,"BURG"
212832,"BURG"
72066,"BURG"
156124,"BURG"
222246,"BURG"
236833,"BURG"
122040,"BURG"
51351,"BURG"
60202,"BURG"
45141,"BURG"
25007,"BURG"
12919,"BURG"
85721,"BURG"
